row_key,chm_m,topo_elevation,topo_slope,topo_aspect_cos,topo_aspect_sin,topo_tpi,dist_years_since
190,34.43931567396183,515.359130859375,20.82232093811035,0.7891670400774684,0.5593415102762963,83.93584442138672,47.79965045029392
191,32.055520796681144,337.5909423828125,31.315881729125977,0.7106768248395903,0.7011858921042974,-59.801815032958984,100.0
192,30.36325504224871,451.365966796875,25.133384704589844,-0.6776661036044411,-0.6340268084688833,38.190242767333984,100.0
193,28.60792015832772,452.0469055175781,22.8028507232666,-0.2497777483597943,-0.9374620971641217,5.764439582824707,100.0
194,26.863497336605423,454.66790771484375,29.062705993652344,-0.5702981661070206,0.8159564950594476,6.449576377868652,100.0
195,32.591337779428585,472.6500549316406,26.263320922851562,0.7997496993098678,-0.5667772643339295,13.419623374938965,98.91613132838796
196,33.34053675737611,444.462890625,13.515830993652344,0.7008878597832255,0.02879317587382978,-58.8780632019043,100.0
197,18.675569796284673,510.0663757324219,24.043237686157227,-0.9615897557278751,-0.2596613005523736,-42.49967575073242,77.29307583243893
198,29.513036147658738,589.825927734375,12.753104209899902,-0.8238021410300457,-0.4331370336931824,33.07953643798828,100.0
199,27.51999548325599,546.9735717773438,28.571388244628906,-0.8005329259523413,0.5065556155564286,43.4565544128418,100.0
200,32.31253647243022,527.244873046875,25.727563858032227,-0.14214955216691805,-0.9749557103427299,26.39116668701172,100.0
201,31.930033212773722,507.4773864746094,19.88713264465332,-0.971404451659097,-0.05160062379381528,-49.4268913269043,55.181518063383656
202,31.973593972053138,589.5428466796875,27.132545471191406,0.6759375146453416,-0.7251968746617778,-5.723058700561523,100.0
203,30.99456711815058,418.5640563964844,22.00043487548828,-0.9833695136743147,0.13668409825649264,-26.92024803161621,100.0
204,32.09032411364347,437.63720703125,25.956941604614258,0.2502024318461051,-0.9601723350761004,-0.46069157123565674,100.0
205,30.974241147073016,490.670654296875,15.603103637695312,0.8845324683867872,-0.3361581095508749,25.063129425048828,100.0
206,31.047571419553325,473.3404846191406,8.881803512573242,0.6113896018914071,0.05304447612536822,54.26667404174805,98.91613132838796
207,24.066746281119784,296.7915954589844,36.75702667236328,0.2650973469030541,0.9577386366336347,-13.084206581115723,97.5554060414228
208,33.49604333840822,374.0096130371094,37.8269157409668,0.7391734779608602,0.6653551243053839,11.266067504882812,100.0
209,32.367052681919716,382.0877990722656,31.57526969909668,-0.16935968323808812,-0.9708581097343687,12.736416816711426,100.0
210,32.99563154672748,486.7779541015625,35.51185607910156,0.89230243821186,0.4367292893274636,43.102020263671875,100.0
211,29.289940254807995,469.97308349609375,31.515405654907227,0.723744181032776,-0.676651370037471,-17.612607955932617,100.0
212,30.651260814287635,531.345458984375,24.477956771850586,-0.67240391979999,0.6852927123863978,37.76524353027344,100.0
213,29.471776140196884,509.99615478515625,23.31773567199707,-0.9250231918349314,0.15049336809250993,36.55006408691406,100.0
214,32.174758777622024,595.8892822265625,18.843183517456055,0.27516694979927375,-0.8968807018367894,28.03221321105957,100.0
215,31.1935427420766,594.4749755859375,25.073972702026367,0.8709955645352357,0.47294267823364167,11.934948921203613,78.47155180104785
216,33.46441754143632,483.114013671875,14.196171760559082,-0.5313391149283563,0.4514811128213961,-59.19412612915039,83.13319976810926
217,32.11051820814101,514.1026000976562,25.300020217895508,-0.2692295000001497,-0.9355387086575125,-15.535186767578125,100.0
218,31.94848400794389,633.447265625,26.90754508972168,0.910019494064312,-0.30986963384784366,49.71056365966797,100.0
219,28.093704757317735,669.9283447265625,8.6909761428833,0.24631526594756195,-0.14039818808459517,49.37639236450195,100.0
220,29.0,497.67791748046875,14.282894134521484,-0.3545367981149511,0.8552391529485546,25.517642974853516,100.0
221,30.859987024400876,460.9339294433594,9.273693084716797,-0.6724598724097448,-0.6658666841816357,5.121570110321045,100.0
222,33.14403111689901,448.2094421386719,26.09261703491211,0.8921000000931124,0.4402007077076533,37.42335891723633,100.0
223,31.964429317500034,288.70709228515625,30.15153694152832,0.9110051042757404,0.3437418575403309,-61.338653564453125,100.0
